JS_ID,Com_ID,WE_Role,Proficiency,Domain
37222,38390,Recruiting Coordinator,Project Management,Business
37222,38390,Recruiting Coordinator,Programming,Computer Science
37222,56583,IT Project Manager,Public Speaking,Communication
39049,55811,Market Analyst,Creative Writing,Literature
39049,55811,Market Analyst,Marketing,Business
39049,55811,Market Analyst,Public Speaking,Communication
39049,55811,Market Analyst,Graphic Design,Design
39049,11922,Operations Manager,Creative Writing,Literature
39049,11922,Operations Manager,Graphic Design,Design
39049,11922,Operations Manager,Digital Marketing,Business
39049,11922,Operations Manager,Problem Solving,Mathematics
39049,11922,Operations Manager,Programming,Computer Science
39049,7912,Research Assistant,Graphic Design,Design
39049,7912,Research Assistant,Public Speaking,Communication
39049,18927,Medical Records Clerk,Web Development,Computer Science
57931,40616,Health Educator,Web Development,Computer Science
57931,40616,Health Educator,Graphic Design,Design
57931,40616,Health Educator,Project Management,Business
57931,40616,Health Educator,Data Analysis,Statistics
57931,3291,Supply Chain Manager,Web Development,Computer Science
57931,3291,Supply Chain Manager,Data Analysis,Statistics
57931,3291,Supply Chain Manager,Programming,Computer Science
57931,3291,Supply Chain Manager,Public Speaking,Communication
57931,3291,Supply Chain Manager,Project Management,Business
57931,78858,Physician Assistant,Digital Marketing,Business
7450,11273,Operations Manager,Web Development,Computer Science
7450,11273,Operations Manager,Problem Solving,Mathematics
7450,11273,Operations Manager,Public Speaking,Communication
7450,46487,Legal Researcher,Web Development,Computer Science
7450,46487,Legal Researcher,Problem Solving,Mathematics
7450,46487,Legal Researcher,Public Speaking,Communication
7450,18347,Insurance Claims Adjuster,Marketing,Business
7450,18347,Insurance Claims Adjuster,Data Analysis,Statistics
7450,18347,Insurance Claims Adjuster,Project Management,Business
7450,96580,Compliance Officer,Digital Marketing,Business
94261,57319,Logistics Coordinator,Creative Writing,Literature
94261,65952,HR Director,Programming,Computer Science
94261,95439,Technical Writer,Creative Writing,Literature
94261,58073,Content Writer,Creative Writing,Literature
94261,58073,Content Writer,Graphic Design,Design
94261,58073,Content Writer,Public Speaking,Communication
94261,58073,Content Writer,Programming,Computer Science
69888,13250,Logistics Coordinator,Graphic Design,Design
69888,13250,Logistics Coordinator,Project Management,Business
69888,39786,HR Specialist,Marketing,Business
69888,39786,HR Specialist,Problem Solving,Mathematics
69888,39786,HR Specialist,Graphic Design,Design
42201,11153,Legal Secretary,Creative Writing,Literature
42201,11153,Legal Secretary,Project Management,Business
42201,11153,Legal Secretary,Digital Marketing,Business
42201,47377,Software Engineer,Creative Writing,Literature
42201,47377,Software Engineer,Web Development,Computer Science
42201,47377,Software Engineer,Project Management,Business
42201,3515,Technical Writer,Digital Marketing,Business
6596,48827,Architect,Public Speaking,Communication
6596,42699,Market Analyst,Marketing,Business
6596,42699,Market Analyst,Problem Solving,Mathematics
6596,42699,Market Analyst,Public Speaking,Communication
6596,42699,Market Analyst,Project Management,Business
6596,41536,Software Tester,Web Development,Computer Science
6596,41536,Software Tester,Public Speaking,Communication
6596,41536,Software Tester,Digital Marketing,Business
6596,78607,Health Educator,Creative Writing,Literature
32168,73076,Business Development Executive,Problem Solving,Mathematics
58541,64293,Market Research Manager,Creative Writing,Literature
58541,64293,Market Research Manager,Web Development,Computer Science
58541,67360,Event Coordinator,Marketing,Business
58541,67360,Event Coordinator,Programming,Computer Science
58541,67360,Event Coordinator,Graphic Design,Design
58541,35871,Medical Assistant,Creative Writing,Literature
58541,45319,IT Specialist,Graphic Design,Design
58541,45319,IT Specialist,Programming,Computer Science
59417,7895,Financial Analyst,Marketing,Business
59417,7895,Financial Analyst,Graphic Design,Design
59417,7895,Financial Analyst,Web Development,Computer Science
59417,7895,Financial Analyst,Problem Solving,Mathematics
59417,7895,Financial Analyst,Public Speaking,Communication
59417,96978,Occupational Therapist,Problem Solving,Mathematics
59417,96978,Occupational Therapist,Data Analysis,Statistics
59417,7895,Graphic Artist,Graphic Design,Design
59417,11273,Insurance Claims Adjuster,Creative Writing,Literature
59417,11273,Insurance Claims Adjuster,Public Speaking,Communication
59417,11273,Insurance Claims Adjuster,Programming,Computer Science
59417,16959,Legal Secretary,Problem Solving,Mathematics
59417,16959,Legal Secretary,Web Development,Computer Science
59417,16959,Legal Secretary,Project Management,Business
57858,51497,Human Resources Manager,Marketing,Business
57858,51497,Human Resources Manager,Data Analysis,Statistics
57858,51497,Human Resources Manager,Web Development,Computer Science
57858,24444,Legal Researcher,Problem Solving,Mathematics
57858,24444,Legal Researcher,Public Speaking,Communication
57858,19787,Financial Controller,Marketing,Business
57858,19787,Financial Controller,Project Management,Business
57858,19787,Financial Controller,Programming,Computer Science
57858,19787,Financial Controller,Graphic Design,Design
57858,42699,IT Manager,Marketing,Business
57858,42699,IT Manager,Data Analysis,Statistics
57858,42699,IT Manager,Project Management,Business
40886,45744,Administrative Assistant,Marketing,Business
40886,45744,Administrative Assistant,Public Speaking,Communication
81961,90931,HR Recruiter,Problem Solving,Mathematics
81961,90931,HR Recruiter,Web Development,Computer Science
81961,45319,Digital Marketing Manager,Graphic Design,Design
81961,45319,Digital Marketing Manager,Problem Solving,Mathematics
81961,45319,Digital Marketing Manager,Data Analysis,Statistics
81961,45319,Digital Marketing Manager,Programming,Computer Science
81961,45319,Digital Marketing Manager,Project Management,Business
81961,33223,Database Administrator,Web Development,Computer Science
81961,33223,Database Administrator,Problem Solving,Mathematics
81961,33223,Database Administrator,Project Management,Business
81961,33223,Database Administrator,Digital Marketing,Business
81961,92591,Legal Secretary,Marketing,Business
81961,92591,Legal Secretary,Digital Marketing,Business
81961,92591,Legal Secretary,Data Analysis,Statistics
81961,92591,Legal Secretary,Programming,Computer Science
81961,86459,Recruiting Coordinator,Public Speaking,Communication
98323,87183,Business Consultant,Problem Solving,Mathematics
98323,87183,Business Consultant,Creative Writing,Literature
98323,87183,Business Consultant,Digital Marketing,Business
98323,87183,Business Consultant,Data Analysis,Statistics
97840,61310,IT Project Manager,Data Analysis,Statistics
97840,61310,IT Project Manager,Digital Marketing,Business
97840,86480,Business Development Coordinator,Marketing,Business
97840,86480,Business Development Coordinator,Project Management,Business
97840,11922,Brand Manager,Problem Solving,Mathematics
97840,11922,Brand Manager,Data Analysis,Statistics
97840,11922,Brand Manager,Web Development,Computer Science
64610,27839,Cybersecurity Engineer,Creative Writing,Literature
64610,27839,Cybersecurity Engineer,Data Analysis,Statistics
64610,82991,HR Recruiter,Marketing,Business
64610,62748,Insurance Broker,Web Development,Computer Science
64610,62748,Insurance Broker,Graphic Design,Design
64610,62748,Insurance Broker,Public Speaking,Communication
64610,62748,Insurance Broker,Programming,Computer Science
64610,49332,Production Supervisor,Marketing,Business
64610,49332,Production Supervisor,Creative Writing,Literature
64610,49332,Production Supervisor,Public Speaking,Communication
64610,49332,Production Supervisor,Graphic Design,Design
2935,69486,Customer Success Manager,Data Analysis,Statistics
2935,20821,Corporate Trainer,Marketing,Business
2935,20821,Corporate Trainer,Problem Solving,Mathematics
2935,20821,Corporate Trainer,Data Analysis,Statistics
2935,20821,Corporate Trainer,Programming,Computer Science
2935,20821,Corporate Trainer,Project Management,Business
2935,88826,Technical Writer,Project Management,Business
2935,24485,IT Consultant,Graphic Design,Design
2935,24485,IT Consultant,Public Speaking,Communication
2935,39786,Data Scientist,Marketing,Business
2935,39786,Data Scientist,Web Development,Computer Science
4684,17641,Medical Records Clerk,Problem Solving,Mathematics
4684,17641,Medical Records Clerk,Web Development,Computer Science
4684,17641,Medical Records Clerk,Data Analysis,Statistics
4684,17641,Medical Records Clerk,Public Speaking,Communication
4684,69486,Physical Therapist,Problem Solving,Mathematics
4684,69486,Physical Therapist,Data Analysis,Statistics
4684,69486,Physical Therapist,Public Speaking,Communication
4684,69486,Physical Therapist,Programming,Computer Science
4684,69486,Operations Manager,Marketing,Business
4684,69486,Operations Manager,Graphic Design,Design
4684,92029,Market Analyst,Marketing,Business
4684,92029,Market Analyst,Programming,Computer Science
68264,71313,Technical Support Engineer,Graphic Design,Design
68264,30849,Financial Clerk,Marketing,Business
68264,30849,Financial Clerk,Problem Solving,Mathematics
68264,97781,Logistics Manager,Project Management,Business
68264,97781,Logistics Manager,Programming,Computer Science
68264,68386,Business Consultant,Web Development,Computer Science
68264,68386,Business Consultant,Graphic Design,Design
68264,68386,Business Consultant,Data Analysis,Statistics
68264,68386,Business Consultant,Public Speaking,Communication
68264,74121,Insurance Underwriter,Digital Marketing,Business
68264,74121,Insurance Underwriter,Public Speaking,Communication
95670,65952,Human Resources Manager,Digital Marketing,Business
95670,65952,Human Resources Manager,Programming,Computer Science
95670,65952,Human Resources Manager,Data Analysis,Statistics
95670,65952,Human Resources Manager,Graphic Design,Design
95670,40287,Marketing Assistant,Public Speaking,Communication
95670,40287,Marketing Assistant,Programming,Computer Science
95670,45319,Medical Billing Specialist,Graphic Design,Design
95670,45319,Medical Billing Specialist,Project Management,Business
95670,45319,Medical Billing Specialist,Public Speaking,Communication
42115,68372,IT Consultant,Marketing,Business
42115,68372,IT Consultant,Graphic Design,Design
42115,68372,IT Consultant,Digital Marketing,Business
42115,68372,IT Consultant,Problem Solving,Mathematics
42115,68372,IT Consultant,Data Analysis,Statistics
42115,58073,Mechanical Technician,Problem Solving,Mathematics
42115,74665,IT Security Analyst,Web Development,Computer Science
63078,48827,Marketing Specialist,Digital Marketing,Business
63078,48827,Marketing Specialist,Project Management,Business
63078,90216,Digital Marketing Specialist,Marketing,Business
63078,90216,Digital Marketing Specialist,Problem Solving,Mathematics
63078,90216,Digital Marketing Specialist,Web Development,Computer Science
